pg_id,gamme,current_keyword_id,current_keyword,current_v_level,type_id,marque,modele,modele_id,modele_parent,type_name,type_fuel,relation,simulated_action,reason,source_type_id,source_v_level,source_keyword,risk
402,plaquette-de-frein,40411,plaquette de frein polo v 1.9 sdi,V5,16333,VOLKSWAGEN,POLO V,173113,0,1.9 SDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40414,plaquette de frein kangoo i 1.9 dci 4x4 (phase 1),V5,16500,RENAULT,KANGOO I,140021,0,1.9 dCi 4x4 (Phase 1),Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40430,plaquette de frein kangoo i 1.9 dci 4x4 (phase 2),V5,17326,RENAULT,KANGOO I,140021,0,1.9 dCi 4x4 (Phase 2),Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29384,plaquette de frein 1.9 sdi,V5,5300,VOLKSWAGEN,POLO CLASSIC II,173105,0,1.9 SDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40416,plaquette de frein 307 1.4 hdi,V5,16545,PEUGEOT,307,128035,0,1.4 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40523,plaquette de frein 407 2.7 hdi,V5,19387,PEUGEOT,407,128057,0,2.7 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40525,plaquette de frein 407 2.2 hdi,V5,19568,PEUGEOT,407,128057,0,2.2 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29594,plaquette de frein 2.7 hdi,V5,19387,PEUGEOT,407,128057,0,2.7 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40268,plaquette de frein polo classic ii 1.4,V5,5299,VOLKSWAGEN,POLO CLASSIC II,173105,0,1.4,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40270,plaquette de frein polo classic ii 1.6,V5,5301,VOLKSWAGEN,POLO CLASSIC II,173105,0,1.6,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40290,plaquette de frein polo classic ii 1.8,V5,8432,VOLKSWAGEN,POLO CLASSIC II,173105,0,1.8,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40363,plaquette de frein polo classic ii 1.4 16v,V5,14161,VOLKSWAGEN,POLO CLASSIC II,173105,0,1.4 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40310,plaquette de frein polo classic ii 1.7 sdi,V5,9065,VOLKSWAGEN,POLO CLASSIC II,173105,0,1.7 SDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40488,plaquette de frein polo classic ii 1.9 d,V5,18815,VOLKSWAGEN,POLO CLASSIC II,173105,0,1.9 D,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40408,plaquette de frein c3 i 1.1,V5,16330,CITROËN,C3 I,46020,0,1.1,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40412,plaquette de frein c3 i 1.6 16v,V5,16335,CITROËN,C3 I,46020,0,1.6 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40451,plaquette de frein c3 i 1.4 16v,V5,17892,CITROËN,C3 I,46020,0,1.4 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29377,plaquette de frein 1.8 d,V5,5194,FORD,FIESTA IV,60072,0,1.8 D,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29467,plaquette de frein 1.8 di,V5,14813,FORD,FIESTA IV,60072,0,1.8 DI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40644,plaquette de frein clio ii 1.5 dci campus,V5,29998,RENAULT,CLIO II,140003,0,1.5 dCi CAMPUS,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29695,plaquette de frein 1.5 dci campus,V5,29998,RENAULT,CLIO II,140003,0,1.5 dCi CAMPUS,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40369,plaquette de frein clio ii 1.9 dti,V5,14577,RENAULT,CLIO II,140003,0,1.9 dTi,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
